,Unnamed: 0,Uniprot Accession,Description,primary_name,Peptides.used.for.quantitation,Confidence.score,Molecular weight (Da),Dataset,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,locus_tag,annotation_quality,mean_log_val
1054,1102,P46888,Universal stress protein C OS=Escherichia coli (strain K12) GN=uspC PE=2 SV=1,uspC,5,275.11,15604.9098,1,260,99,,194,153,135,136,559,167,230,318,234,101,217,70,127,175,,,82,98,,b1895,high,7.352935414599254
1055,1103,P0AAB8,Universal stress protein D OS=Escherichia coli (strain K12) GN=uspD PE=2 SV=1,uspD,5,275.01,16264.49707,2,320,403,293.0,364,195,457,253,200,224,266,260,300,1030,1348,1182,1046,1228,397.0,281.0,438,216,277.0,b3923,low,8.648705305385485
1056,1104,P31802,Nitrate/nitrite response regulator protein narP OS=Escherichia coli (strain K12) GN=narP PE=3 SV=1,narP,5,323.85,23542.38514,2,251,816,433.0,146,272,302,250,216,177,182,151,124,55,35,159,301,183,210.0,278.0,214,319,275.0,b2193,high,7.680541243755969
1057,1105,P76270,Protein yebR OS=Escherichia coli (strain K12) GN=yebR PE=1 SV=2,msrC,5,308.29,18092.23628,2,1051,1180,1210.0,894,1047,1040,1072,930,1352,1158,924,688,763,910,2127,1894,1802,1601.0,1067.0,1248,1177,3610.0,b1832,high,10.24197145514053
1058,1106,P0AAR3,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase ybaK OS=Escherichia coli (strain K12) GN=ybaK PE=1 SV=1,ybaK,5,241.73,17064.22625,2,519,761,660.0,330,297,643,319,294,532,419,383,321,865,858,1529,1057,2601,897.0,557.0,462,502,611.0,b0481,high,9.208993478200766
1059,1107,P21363,Protein yciE OS=Escherichia coli (strain K12) GN=yciE PE=1 SV=1,yciE,5,181.98,18931.47424,2,309,177,143.0,391,287,388,261,236,283,303,362,455,164,192,418,367,307,149.0,409.0,410,349,170.0,b1257,low,8.131222356642615
1060,1108,P76235,UPF0229 protein yeaH OS=Escherichia coli (strain K12) GN=yeaH PE=3 SV=1,yeaH,5,287.33,49343.80506,2,20,29,8.0,46,41,37,33,14,31,47,76,134,58,69,25,7,61,16.0,46.0,57,27,19.0,b1784,low,5.085580121949573
1061,1109,P0A8A2,UPF0082 protein yeeN OS=Escherichia coli (strain K12) GN=yeeN PE=1 SV=1,yeeN,5,254.88,25833.160030000006,2,2098,4718,4988.0,1022,1080,1449,1136,1094,1096,784,573,376,881,947,2263,1610,2276,1705.0,1068.0,656,928,1247.0,b1983,low,10.305347799911996
1062,1110,P76346,Protein mtfA OS=Escherichia coli (strain K12) GN=mtfA PE=1 SV=2,mtfA,5,307.81,30242.07969,2,431,790,1017.0,684,832,582,678,700,877,1032,1006,787,92,117,186,268,211,345.0,1088.0,779,1001,568.0,b1976,high,9.043288435287598
1063,1112,P32157,Protein yiiM OS=Escherichia coli (strain K12) GN=yiiM PE=1 SV=2,yiiM,5,333.07,25308.67636,2,74,67,57.0,64,62,55,65,49,57,44,49,45,112,110,121,68,84,74.0,76.0,103,63,62.0,b3910,low,6.110151825634444
1064,1113,P32680,Uncharacterized protein yjaG OS=Escherichia coli (strain K12) GN=yjaG PE=4 SV=1,yjaG,5,256.75,22580.06443,2,100,165,151.0,60,113,96,102,86,85,76,54,54,53,44,129,114,102,116.0,70.0,68,62,78.0,b3999,low,6.420033151096717
1065,1115,P27862,IMPACT family member yigZ OS=Escherichia coli (strain K12) GN=yigZ PE=1 SV=2,yigZ,5,222.23,21725.16451,1,108,91,,43,77,55,48,210,40,57,35,49,24,25,76,82,79,,,36,48,,b3848,low,5.852292858264741
1066,1116,P0AF48,UPF0047 protein yjbQ OS=Escherichia coli (strain K12) GN=yjbQ PE=3 SV=1,yjbQ,5,271.95,15627.90316,1,200,267,,154,62,173,119,85,171,91,104,152,108,73,131,166,176,,,152,108,,b4056,low,7.031500997082169
1067,1117,P39411,UPF0244 protein yjjX OS=Escherichia coli (strain K12) GN=yjjX PE=1 SV=2,yjjX,5,146.05,18183.33845,1,415,443,,235,327,403,286,205,278,230,157,137,231,85,286,384,450,,,214,284,,b4394,high,8.021705945959273
1068,1118,P36680,UPF0289 protein yacF OS=Escherichia coli (strain K12) GN=yacF PE=3 SV=2,zapD,5,243.4,28255.84769,2,294,554,385.0,184,273,252,269,208,184,166,158,164,167,115,253,394,281,398.0,266.0,287,292,386.0,b0102,high,7.980468213301762
1069,1119,P0A8Y3,Phosphatase yihX OS=Escherichia coli (strain K12) GN=yihX PE=1 SV=1,yihX,5,334.88,22699.37437,2,131,331,270.0,213,253,154,171,263,294,379,471,359,71,145,165,210,154,161.0,238.0,171,152,100.0,b3885,high,7.656456087250072
1070,1120,P0AE22,Class B acid phosphatase OS=Escherichia coli (strain K12) GN=aphA PE=1 SV=1,aphA,5,256.75,26069.23615,2,84,1679,344.0,88,118,160,83,95,131,184,196,146,34,42,74,90,62,59.0,82.0,70,81,36.0,b4055,high,6.722657285821566
1071,1121,P0A6X3,Protein hfq OS=Escherichia coli (strain K12) GN=hfq PE=1 SV=2,hfq,5,215.44,11141.57168,2,1514,2273,1816.0,1084,1466,1464,1669,1431,1301,972,744,696,1554,1160,2304,1225,1987,1591.0,1187.0,1221,1626,1525.0,b4172,high,10.437791166532518
1072,1122,P76145,Trans-aconitate 2-methyltransferase OS=Escherichia coli (strain K12) GN=tam PE=1 SV=3,tam,5,298.94,28969.46744,2,97,243,138.0,183,212,130,171,108,160,324,360,351,326,274,179,168,205,99.0,114.0,300,130,70.0,b1519,high,7.4874015943400885
1073,1123,P0AGG8,Protein tldD OS=Escherichia coli (strain K12) GN=tldD PE=1 SV=1,tldD,5,407.16,51314.11743,2,371,472,360.0,223,212,220,240,199,199,149,145,144,152,149,364,461,332,286.0,212.0,210,139,213.0,b3244,low,7.853199259208079
1074,1124,P12994,UPF0098 protein ybhB OS=Escherichia coli (strain K12) GN=ybhB PE=1 SV=2,ybhB,5,287.67,17056.26895,2,316,180,303.0,246,271,353,277,261,193,230,246,231,519,502,647,376,561,183.0,326.0,411,322,275.0,b0773,low,8.273023899889965
1075,1125,P24188,UPF0176 protein yceA OS=Escherichia coli (strain K12) GN=yceA PE=2 SV=2,yceA,5,213.15,39737.51048,2,67,38,190.0,10,30,20,28,20,17,7,2,2,1,4,18,21,8,22.0,13.0,11,41,33.0,b1055,low,4.042784524182621
1076,1126,P76272,Uncharacterized protein yebT OS=Escherichia coli (strain K12) GN=yebT PE=1 SV=2,yebT,5,289.93,94893.78059,2,10,20,13.0,13,12,18,10,15,32,33,31,31,6,7,13,8,11,20.0,16.0,12,17,20.0,b1834,low,4.00537156586509
1077,1127,P33030,Uncharacterized protein YeiR OS=Escherichia coli (strain K12) GN=yeiR PE=3 SV=2,yeiR,5,286.59,36072.87079,2,55,92,54.0,21,24,31,26,24,21,21,10,9,15,7,40,50,35,30.0,23.0,16,28,44.0,b2173,high,4.750294817713058
1078,1128,P0AD27,Inner membrane protein yejM OS=Escherichia coli (strain K12) GN=yejM PE=1 SV=1,yejM,5,310.36,67235.66157000001,2,24,46,40.0,27,31,64,36,36,94,95,96,112,22,25,33,40,39,40.0,49.0,24,35,55.0,b2188,low,5.454228424940461
1079,1130,P42599,Uncharacterized oxidoreductase ygjR OS=Escherichia coli (strain K12) GN=ygjR PE=3 SV=3,ygjR,5,350.03,36173.29961,2,186,299,275.0,237,276,223,249,284,279,306,350,436,173,181,117,149,132,202.0,276.0,284,241,164.0,b3087,low,7.853432425437462
1080,1131,P0AEQ1,Protein glcG OS=Escherichia coli (strain K12) GN=glcG PE=3 SV=1,glcG,5,312.73,13710.132259999997,2,148,460,353.0,2050,538,515,295,124,592,1214,1346,1091,529,492,104,92,103,60.0,310.0,444,256,128.0,b2977,low,8.396372418011389
1081,1132,P0A756,Glutathione-regulated potassium-efflux system ancillary protein kefG OS=Escherichia coli (strain K12) GN=kefG PE=3 SV=1,kefG,5,208.02,20926.61292,1,115,105,,65,78,106,99,62,78,182,37,52,21,24,161,86,166,,,44,60,,b3351,low,6.2102435558267794
1082,1133,P76535,N-acetylmuramic acid 6-phosphate etherase OS=Escherichia coli (strain K12) GN=murQ PE=1 SV=1,murQ,5,464.48,31182.14441,2,39,417,305.0,67,132,94,107,68,102,132,90,90,38,21,41,26,36,47.0,96.0,64,92,60.0,b2428,high,6.245395072247508
1083,1134,P0AFB1,Lipoprotein nlpI OS=Escherichia coli (strain K12) GN=nlpI PE=1 SV=1,nlpI,5,300.77,33581.821789999995,2,299,265,298.0,247,258,282,239,277,243,225,196,160,183,193,221,167,213,238.0,259.0,225,289,236.0,b3163,high,7.873510150140606
1084,1135,P77756,7-cyano-7-deazaguanine synthase OS=Escherichia coli (strain K12) GN=queC PE=1 SV=1,queC,5,287.42,25479.74638,2,306,551,495.0,193,171,223,228,288,212,158,142,149,120,95,351,205,285,235.0,193.0,132,171,206.0,b0444,high,7.730726339305017
1085,1136,P31473,ATPase ravA OS=Escherichia coli (strain K12) GN=ravA PE=1 SV=2,ravA,5,307.95,56335.57098,2,33,59,36.0,38,37,44,43,39,59,48,59,47,52,35,31,48,57,27.0,38.0,23,33,46.0,b3746,high,5.396095932296303
1086,1138,P0AB28,Uncharacterized protein yceD OS=Escherichia coli (strain K12) GN=yceD PE=4 SV=1,yceD,5,259.59,19284.5742,2,1173,2268,1659.0,460,720,887,843,638,728,546,489,345,472,427,1244,1167,1042,961.0,684.0,429,793,961.0,b1088,low,9.588295666030275
1087,1139,P76049,Uncharacterized protein ycjY OS=Escherichia coli (strain K12) GN=ycjY PE=1 SV=2,ycjY,5,323.19,33619.49098,1,48,42,,10,51,34,40,15,24,52,34,65,31,32,15,48,24,,,25,32,,b1327,low,5.015607151586002
1088,1140,P0A8D6,UPF0189 protein ymdB OS=Escherichia coli (strain K12) GN=ymdB PE=1 SV=1,ymdB,5,245.81,18850.61192,2,69,73,66.0,103,86,109,68,59,110,103,105,105,222,190,195,67,226,88.0,54.0,127,51,55.0,b1045,high,6.58943716962967
1089,1141,P77475,Phosphatase YqaB OS=Escherichia coli (strain K12) GN=yqaB PE=1 SV=1,yqaB,5,222.7,20748.53598,2,159,345,266.0,53,118,74,69,112,32,20,8,10,32,4,19,71,31,24.0,26.0,14,17,19.0,b2690,high,5.289407683918536
1090,1142,P0AF67,UPF0079 ATP-binding protein yjeE OS=Escherichia coli (strain K12) GN=yjeE PE=3 SV=1,tsaE,5,310.7,16824.38456,2,914,926,879.0,652,738,759,888,778,700,592,621,526,543,298,710,1507,1066,794.0,720.0,768,706,899.0,b4168,high,9.532387991778307
1091,1143,P77580,Acetaldehyde dehydrogenase OS=Escherichia coli (strain K12) GN=mhpF PE=1 SV=1,mhpF,5,204.08,33403.16874,1,256,201,,77,107,136,96,82,162,189,89,82,35,28,211,189,201,,,57,136,,b0351,high,6.805694056667139
1092,1144,P76004,Uncharacterized protein ycgM OS=Escherichia coli (strain K12) GN=ycgM PE=1 SV=1,ycgM,5,200.78,23678.10998,2,103,101,123.0,126,148,123,180,136,141,175,221,249,154,119,333,188,260,216.0,156.0,357,169,162.0,b1180,low,7.405061014110704
1093,1145,P16869,FhuE receptor OS=Escherichia coli (strain K12) GN=fhuE PE=1 SV=2,fhuE,5,456.42,81164.0738,2,19,13,18.0,16,12,19,11,12,10,10,6,6,86,88,156,12,33,67.0,10.0,12,9,10.0,b1102,high,4.242541391435045
1094,1146,P0AAH0,Phosphate import ATP-binding protein PstB OS=Escherichia coli (strain K12) GN=pstB PE=1 SV=2,pstB,5,284.7,28990.77068,2,113,183,161.0,42,83,78,118,119,97,66,53,51,16,5,27,70,41,108.0,84.0,48,78,79.0,b3725,high,6.008924466680235
1095,1147,P39830,Inner membrane protein ybaL OS=Escherichia coli (strain K12) GN=ybaL PE=1 SV=2,ybaL,5,282.63,59367.2376,2,86,195,128.0,59,102,107,123,83,174,139,115,106,59,52,73,87,54,100.0,110.0,79,83,114.0,b0478,low,6.592774260431321
1096,1148,P37617,"Lead, cadmium, zinc and mercury-transporting ATPase OS=Escherichia coli (strain K12) GN=zntA PE=1 SV=1",zntA,5,266.38,76773.84377,2,12,77,28.0,4,4,14,6,10,22,10,11,9,3,1,17,20,24,12.0,10.0,5,3,15.0,b3469,high,3.4773714945457828
1097,1149,P0AC62,Glutaredoxin-3 OS=Escherichia coli (strain K12) GN=grxC PE=1 SV=2,grxC,5,267.67,9113.62373,2,4265,8387,8391.0,4706,5917,5765,6170,5324,6377,6220,5979,5877,5422,4895,9897,6972,7720,6501.0,4797.0,7850,4569,5558.0,b3610,high,12.576390321477312
1098,1150,P0C054,Small heat shock protein ibpA OS=Escherichia coli (strain K12) GN=ibpA PE=1 SV=1,ibpA,5,284.87,15746.08541,2,363,2639,1368.0,235,363,376,362,206,399,348,186,113,132,116,255,627,259,312.0,322.0,169,380,400.0,b3687,high,8.336748183762754
1099,1151,P0A744,Peptide methionine sulfoxide reductase msrA OS=Escherichia coli (strain K12) GN=msrA PE=1 SV=2,msrA,5,363.31,23282.054180000006,2,687,730,509.0,533,573,682,692,655,400,425,514,442,747,704,1236,826,1400,714.0,680.0,823,496,646.0,b4219,high,9.356874402745296
1100,1152,P0A7A5,Protein-L-isoaspartate O-methyltransferase OS=Escherichia coli (strain K12) GN=pcm PE=1 SV=2,pcm,5,423.67,23225.31917,2,188,255,229.0,149,181,184,184,196,151,140,141,147,154,130,249,536,269,208.0,228.0,232,247,198.0,b2743,high,7.636287975436257
1101,1153,P0A9L5,Peptidyl-prolyl cis-trans isomerase C OS=Escherichia coli (strain K12) GN=ppiC PE=1 SV=2,ppiC,5,189.55,10207.4459,2,1088,1976,2513.0,912,1216,872,1305,1020,1157,949,908,664,205,157,1207,762,979,1373.0,938.0,1226,1210,1512.0,b3775,high,9.905201957089856
1102,1154,P0A832,SsrA-binding protein OS=Escherichia coli (strain K12) GN=smpB PE=1 SV=2,smpB,5,258.26,18239.66906,2,330,603,479.0,207,268,393,343,323,381,278,252,225,250,333,355,558,331,343.0,267.0,218,259,390.0,b2620,high,8.337001494233375
1103,1155,P0AEE3,Protease degS OS=Escherichia coli (strain K12) GN=degS PE=1 SV=1,degS,5,239.84,37539.88162,2,74,44,45.0,73,62,63,77,89,119,99,94,88,44,47,39,114,69,75.0,78.0,53,68,97.0,b3235,high,6.1458138634722275
1104,1156,P0AC69,Glutaredoxin-4 OS=Escherichia coli (strain K12) GN=grxD PE=1 SV=1,grxD,5,414.43,12852.46558,2,6421,6032,6060.0,2829,3480,4494,4245,3285,4504,3171,2810,2277,976,910,4481,7715,5047,5360.0,4287.0,5100,4256,4874.0,b1654,high,11.883546765654096
1105,1157,P75867,Putative Lon protease homolog OS=Escherichia coli (strain K12) GN=ycbZ PE=3 SV=1,ycbZ,5,197.76,65759.22597999999,2,39,106,51.0,32,37,42,38,36,42,32,31,31,35,36,39,39,44,43.0,30.0,29,31,42.0,b0955,low,5.304991208090725
1106,1158,P64554,7-carboxy-7-deazaguanine synthase homolog OS=Escherichia coli (strain K12) GN=ygcF PE=1 SV=1,queE,5,392.67,24995.637130000006,2,192,620,270.0,95,116,107,150,119,118,88,72,61,36,44,188,160,197,158.0,129.0,90,119,201.0,b2777,low,6.975232160410503
1107,1159,P28249,Protein AsmA OS=Escherichia coli (strain K12) GN=asmA PE=4 SV=2,asmA,5,159.69,68902.09792,2,25,41,28.0,32,32,39,33,39,47,43,52,48,13,14,11,23,23,27.0,32.0,26,34,37.0,b2064,low,4.936856814437451
1108,1160,P0AD68,Peptidoglycan synthase ftsI OS=Escherichia coli (strain K12) GN=ftsI PE=1 SV=1,ftsI,5,213.82,63819.49979,2,11,26,22.0,15,12,19,14,25,16,10,9,5,0,1,7,16,12,17.0,20.0,9,15,14.0,b0084,high,3.5693572188783746
1109,1161,P61316,Outer-membrane lipoprotein carrier protein OS=Escherichia coli (strain K12) GN=lolA PE=1 SV=1,lolA,5,370.46,22465.15845,2,716,1385,827.0,643,568,754,687,663,434,327,281,242,619,523,870,604,830,622.0,445.0,382,353,515.0,b0891,high,9.127602179777192
1110,1162,P0A722,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase OS=Escherichia coli (strain K12) GN=lpxA PE=1 SV=1,lpxA,5,283.4,28044.39864,2,974,1486,1211.0,637,859,943,1005,1010,829,766,649,617,406,385,778,888,649,1023.0,993.0,840,978,1112.0,b0181,high,9.693012952420416
1111,1163,P10441,Lipid-A-disaccharide synthase OS=Escherichia coli (strain K12) GN=lpxB PE=1 SV=2,lpxB,5,111.05,42337.17116000001,2,31,64,55.0,23,28,30,30,33,29,26,30,31,19,11,20,21,19,25.0,18.0,28,20,30.0,b0182,high,4.778087536041254
1112,1164,P37773,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase OS=Escherichia coli (strain K12) GN=mpl PE=1 SV=3,mpl,5,414.38,49824.11217,2,353,705,510.0,213,221,249,284,271,255,186,200,165,109,142,262,325,192,334.0,248.0,193,256,248.0,b4233,high,7.958188038471723
1113,1165,P17443,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Escherichia coli (strain K12) GN=murG PE=1 SV=3,murG,5,271.28,37772.88165,2,92,133,98.0,74,61,76,91,109,89,62,47,52,59,48,70,172,99,107.0,78.0,71,97,116.0,b0090,high,6.374311072729092
1114,1166,P0A927,Nucleoside-specific channel-forming protein tsx OS=Escherichia coli (strain K12) GN=tsx PE=1 SV=1,tsx,5,266.59,33549.87653,2,1329,9242,1488.0,628,864,1178,752,725,1175,984,942,774,645,612,1097,1167,1262,1044.0,1064.0,497,1060,1256.0,b0411,high,10.027846330515501
1115,1167,P37751,Uncharacterized protein yefI OS=Escherichia coli (strain K12) GN=yefI PE=4 SV=1,wbbK,5,209.13,43142.63685,2,61,178,98.0,42,57,65,60,50,98,80,54,43,30,26,23,31,25,43.0,36.0,26,32,40.0,b2032,low,5.592244266063559
1116,1168,P45395,Arabinose 5-phosphate isomerase OS=Escherichia coli (strain K12) GN=kdsD PE=1 SV=1,kdsD,5,276.66,35155.07892,2,84,159,132.0,65,75,65,93,90,104,78,67,52,7,11,35,110,93,60.0,63.0,45,58,59.0,b3197,high,5.971219792318243
1117,1169,P75830,Macrolide-specific efflux protein macA OS=Escherichia coli (strain K12) GN=macA PE=1 SV=2,macA,5,247.39,40580.94339,2,32,26,56.0,25,35,54,44,46,67,64,85,80,72,33,32,68,33,37.0,54.0,51,37,56.0,b0878,high,5.569749850859207
1118,1170,P76506,Probable phospholipid-binding lipoprotein mlaA OS=Escherichia coli (strain K12) GN=mlaA PE=1 SV=1,mlaA,5,175.65,28005.73403,2,344,717,504.0,157,243,294,246,206,209,182,162,170,209,206,392,272,298,253.0,196.0,174,216,235.0,b2346,high,7.955678195439874
1119,1171,P33362,Putative osmoprotectant uptake system substrate-binding protein osmF OS=Escherichia coli (strain K12) GN=osmF PE=2 SV=1,osmF,5,319.85,32571.10535,2,118,76,98.0,96,155,159,136,106,100,131,159,162,160,134,299,154,239,124.0,220.0,285,188,141.0,b2131,high,7.211639949623242
1120,1173,P27830,"dTDP-glucose 4,6-dehydratase 2 OS=Escherichia coli (strain K12) GN=rffG PE=1 SV=3",rffG,5,332.15,39710.89535,2,41,143,94.0,15,19,22,29,22,15,13,5,4,8,12,20,22,22,24.0,12.0,5,22,24.0,b3788,high,4.296762216444225
1121,1174,P0A6U5,Ribosomal RNA small subunit methyltransferase G OS=Escherichia coli (strain K12) GN=rsmG PE=1 SV=1,rsmG,5,197.39,23398.358480000006,2,409,716,555.0,269,227,273,258,212,265,204,159,126,216,201,429,479,337,388.0,232.0,183,238,321.0,b3740,high,8.12671659673431
1122,1175,P0AG00,Lipopolysaccharide biosynthesis protein wzzE OS=Escherichia coli (strain K12) GN=wzzE PE=1 SV=2,wzzE,5,340.45,39445.94306000001,2,140,300,171.0,112,114,132,117,121,150,125,97,110,41,63,102,113,129,140.0,98.0,64,122,128.0,b3785,high,6.847166878016406
1123,1176,P15038,Helicase IV OS=Escherichia coli (strain K12) GN=helD PE=1 SV=2,helD,5,224.88,77909.49086,2,38,61,43.0,34,32,40,37,37,59,50,39,37,25,31,30,53,52,45.0,31.0,20,34,47.0,b0962,high,5.301947942880118
1124,1177,P0ACF0,DNA-binding protein HU-alpha OS=Escherichia coli (strain K12) GN=hupA PE=1 SV=1,hupA,5,342.65,9511.17791,2,132932,278633,183555.0,73951,101840,108914,135752,125621,95458,86223,71746,65848,72526,75795,130782,117479,123190,134243.0,123301.0,91754,121273,118656.0,b4000,high,16.74928299429332
1125,1178,P12295,Uracil-DNA glycosylase OS=Escherichia coli (strain K12) GN=ung PE=1 SV=2,ung,5,243.27,25659.18035,2,113,194,133.0,66,69,74,64,60,60,64,50,34,34,28,117,93,146,97.0,74.0,46,60,81.0,b2580,high,6.179499730126724
1126,1179,P32664,NADH pyrophosphatase OS=Escherichia coli (strain K12) GN=nudC PE=1 SV=2,nudC,5,201.46,29651.80095,2,147,133,147.0,77,102,104,109,78,83,71,58,46,91,82,155,177,216,130.0,93.0,102,85,118.0,b3996,high,6.694211006385226
1127,1180,P20083,DNA topoisomerase 4 subunit B OS=Escherichia coli (strain K12) GN=parE PE=1 SV=3,parE,5,317.47,70181.74399,2,39,100,53.0,21,31,35,38,29,41,31,24,22,35,15,49,56,40,31.0,30.0,15,24,40.0,b3030,high,5.094374536261048
1128,1181,P04994,Exodeoxyribonuclease 7 large subunit OS=Escherichia coli (strain K12) GN=xseA PE=1 SV=2,xseA,5,262.16,51782.2337,2,35,35,40.0,36,37,47,38,35,67,59,52,52,47,34,66,72,67,57.0,40.0,34,59,70.0,b2509,high,5.59565194516565
1129,1182,P0ACP5,HTH-type transcriptional regulator gntR OS=Escherichia coli (strain K12) GN=gntR PE=1 SV=1,gntR,5,326.07,36380.82496000001,2,577,972,856.0,461,484,547,612,422,427,363,347,400,1207,599,864,996,652,855.0,525.0,580,526,625.0,b3438,high,9.221388307023505
1130,1183,P77569,Mhp operon transcriptional activator OS=Escherichia coli (strain K12) GN=mhpR PE=4 SV=2,mhpR,5,300.35,31284.44117,2,11,128,56.0,88,92,50,25,59,70,109,88,91,12,6,22,13,18,30.0,124.0,73,98,46.0,b0346,high,5.5024612887431585
1131,1184,P0AFX4,Regulator of sigma D OS=Escherichia coli (strain K12) GN=rsd PE=1 SV=1,rsd,5,361.99,18213.43979,2,239,370,291.0,285,411,386,394,442,363,465,492,344,100,69,308,386,319,239.0,464.0,463,450,299.0,b3995,high,8.31309714749304
1132,1185,P0ACN4,HTH-type transcriptional repressor AllR OS=Escherichia coli (strain K12) GN=allR PE=1 SV=1,allR,5,243.93,29233.2666,2,206,179,220.0,113,130,159,154,118,133,101,89,69,103,93,185,378,226,258.0,128.0,125,153,193.0,b0506,high,7.21594914972621
1133,1186,P24242,HTH-type transcriptional regulator AscG OS=Escherichia coli (strain K12) GN=ascG PE=1 SV=3,ascG,5,304.85,36903.04607,1,17,44,,13,44,33,30,24,14,6,8,6,4,4,28,27,23,,,14,20,,b2714,high,4.085077195822532
1134,1187,P0A8R9,HTH-type transcriptional regulator hdfR OS=Escherichia coli (strain K12) GN=hdfR PE=3 SV=1,hdfR,5,219.56,31708.40875,1,73,180,,49,156,82,65,50,47,31,178,14,8,9,117,101,91,,,24,62,,b4480,high,5.7726068619246655
1135,1188,P0AGB6,RNA polymerase sigma-E factor OS=Escherichia coli (strain K12) GN=rpoE PE=1 SV=1,rpoE,5,320.17,21664.26101,2,389,565,326.0,170,252,314,273,363,225,168,164,154,184,211,283,496,395,349.0,227.0,239,259,290.0,b2573,high,8.075830172963279
1136,1189,P23917,Fructokinase OS=Escherichia coli (strain K12) GN=mak PE=1 SV=2,mak,5,380.03,32461.33074,2,201,268,374.0,226,269,253,322,218,200,234,247,291,177,151,207,199,261,197.0,262.0,256,263,198.0,b0394,high,7.882297048883756
1137,1190,P0A6K3,Peptide deformylase OS=Escherichia coli (strain K12) GN=def PE=1 SV=2,def,5,191.43,19298.2689,2,886,1542,960.0,295,330,561,337,309,226,166,125,126,397,398,681,777,576,594.0,625.0,317,454,528.0,b3287,high,8.728342692405922
1138,1191,P0A8T1,Ribosomal protein L11 methyltransferase OS=Escherichia coli (strain K12) GN=prmA PE=1 SV=1,prmA,5,238.49,31838.89513,2,201,449,455.0,120,118,160,124,101,114,83,57,67,130,235,318,250,455,639.0,108.0,132,125,139.0,b3259,high,7.389127796907062
1139,1192,P0A7F9,S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Escherichia coli (strain K12) GN=queA PE=1 SV=1,queA,5,221.09,39388.02367,2,415,893,416.0,174,204,196,233,137,188,148,111,96,106,105,380,374,287,334.0,203.0,164,230,289.0,b0405,high,7.788677937142248
1140,1193,P0ADY7,50S ribosomal protein L16 OS=Escherichia coli (strain K12) GN=rplP PE=1 SV=1,rplP,5,373.6,15253.44869,2,33115,98439,55901.0,16059,22880,28384,30152,21429,35190,20241,17245,15617,11506,13068,21529,31694,29183,35078.0,25872.0,17507,26480,44619.0,b3313,high,14.66514629223497
1141,1194,P0C018,50S ribosomal protein L18 OS=Escherichia coli (strain K12) GN=rplR PE=1 SV=1,rplR,5,237.17,12743.92073,2,6146,13821,9136.0,2599,4078,4611,4900,3452,4045,2872,2218,2036,3534,2584,7465,8023,6006,6189.0,3958.0,2912,4144,5514.0,b3304,high,12.118713559401487
1142,1195,P0AG48,50S ribosomal protein L21 OS=Escherichia coli (strain K12) GN=rplU PE=1 SV=1,rplU,5,224.02,11539.18454,2,7358,19424,11681.0,2979,4345,5726,6254,3971,7580,4443,3827,3534,4156,3365,4333,8180,6256,8110.0,5335.0,4313,6328,9538.0,b3186,high,12.486069606299964
1143,1196,P0A7R9,30S ribosomal protein S11 OS=Escherichia coli (strain K12) GN=rpsK PE=1 SV=2,rpsK,5,371.58,13818.362969999998,2,10769,24642,19504.0,4947,7688,9319,9147,7877,8790,6070,4185,3674,4174,4769,10975,15122,12362,9933.0,7556.0,5181,8122,11421.0,b3297,high,13.01662466861614
